frame,spot,x,y,width,height,confidence
13,33,585,754,72,30,0.8060265779495239
13,34,879,812,72,32,0.8056172728538513
13,35,1717,412,75,32,0.8049566149711609
13,36,1563,444,72,32,0.8031603693962097
13,37,586,846,75,32,0.8029139041900635
13,38,1723,855,69,30,0.80201655626297
13,39,1821,577,66,28,0.8015074133872986
13,40,426,693,72,33,0.8006213903427124
13,41,1563,289,72,32,0.799208402633667
13,42,352,496,75,32,0.7991808652877808
13,43,1485,228,78,32,0.7991652488708496
13,44,576,307,78,32,0.7988077998161316
13,45,1569,886,72,32,0.7984838485717773
13,46,129,914,72,33,0.7980813980102539
13,47,586,939,75,32,0.7980270981788635
13,48,1723,824,75,32,0.7980262041091919
13,49,655,967,69,32,0.7977433800697327
13,50,1722,669,72,32,0.7974053621292114
13,51,1104,672,72,32,0.7969748973846436
13,52,655,907,69,32,0.7962955832481384
13,53,1335,478,72,32,0.7958211898803711
13,54,129,946,72,33,0.7940359711647034
13,55,424,213,75,32,0.794007420539856
13,56,429,943,72,30,0.7935746908187866
13,57,1042,734,75,33,0.7931627631187439
13,58,201,913,72,32,0.7927440404891968
13,59,880,935,69,32,0.7925282120704651
13,60,124,532,75,35,0.7921987771987915
13,61,1035,296,66,32,0.7912745475769043
13,62,1039,796,75,33,0.791007936000824
13,63,1495,885,75,30,0.7909155488014221
13,64,1344,763,60,32,0.7899416089057922
13,65,1564,637,75,33,0.7898536324501038
13,66,1824,886,66,32,0.7894721627235413
13,67,201,1008,72,32,0.7894018292427063
13,68,1821,792,66,32,0.7888000011444092
13,69,1102,232,69,32,0.7886343598365784
13,70,123,499,72,33,0.7881057858467102
13,71,1041,826,78,33,0.7878245711326599
13,72,358,1035,75,32,0.7875638604164124
13,73,1824,855,66,30,0.7874419093132019
13,74,1819,637,69,32,0.7871280908584595
13,75,1492,762,75,30,0.7869576811790466
13,76,354,848,72,33,0.7868279814720154
13,77,127,883,75,35,0.7866249084472656
13,78,354,819,72,32,0.7864125967025757
13,79,123,469,72,33,0.7860684394836426
13,80,1821,729,66,32,0.7847652435302734
13,81,1717,351,75,33,0.7839532494544983
13,82,657,875,72,30,0.7821673154830933
13,83,802,205,75,30,0.782099723815918
13,84,816,936,72,33,0.7818751931190491
13,85,363,1064,72,30,0.7811329364776611
13,86,655,844,69,32,0.7809628248214722
13,87,1719,474,72,33,0.7807964086532593
13,88,1821,699,66,32,0.7786074280738831
13,89,1561,381,75,30,0.7785705924034119
13,90,1042,918,69,28,0.7782200574874878
13,91,1564,761,75,32,0.7768807411193848
13,92,1723,793,75,33,0.7758886814117432
13,93,1266,826,72,32,0.775724470615387
13,94,816,842,72,32,0.7751262784004211
13,95,574,225,69,35,0.7745657563209534
13,96,1491,607,78,33,0.7745417356491089
13,97,1492,824,75,32,0.7741588354110718
13,98,817,905,69,32,0.7740664482116699
13,99,1821,761,66,32,0.77366042137146
14,1,349,341,75,32,0.8277783989906311
14,2,354,756,72,32,0.8252724409103394
14,3,427,402,75,32,0.8205184936523438
14,4,1723,731,75,32,0.8169211149215698
14,5,429,432,72,32,0.8166218400001526
14,6,357,880,72,32,0.8166072964668274
14,7,1339,640,69,32,0.816382110118866
14,8,429,146,72,30,0.8157512545585632
14,9,193,149,75,32,0.8153917789459229
14,10,429,724,72,32,0.8141688704490662
14,11,195,374,72,30,0.8140424489974976
14,12,588,1031,78,32,0.8127549886703491
14,13,808,483,75,32,0.8121036291122437
14,14,352,595,69,30,0.8119573593139648
14,15,354,564,72,35,0.8117359280586243
14,16,1338,886,72,32,0.8115056753158569
14,17,429,786,72,30,0.8106732368469238
14,18,427,527,75,35,0.8105669617652893
14,19,1723,700,75,33,0.810546875
14,20,357,911,72,33,0.8101972341537476
14,21,1269,855,72,33,0.8101093173027039
14,22,1723,605,75,33,0.8095933198928833
14,23,429,848,72,30,0.8091424107551575
14,24,585,754,72,30,0.8081870079040527
14,25,880,812,69,32,0.8079800605773926
14,26,880,842,69,33,0.807809591293335
14,27,658,999,69,32,0.8075531721115112
14,28,586,846,75,32,0.807249128818512
14,29,352,434,75,32,0.8072382807731628
14,30,1719,350,78,32,0.8071340918540955
14,31,129,914,72,33,0.8066564798355103
14,32,130,977,69,33,0.8055952787399292
14,33,582,692,78,32,0.8048487901687622
14,34,1719,411,78,33,0.8047349452972412
14,35,1824,855,66,30,0.8036333322525024
14,36,657,907,72,32,0.8027523756027222
14,37,195,437,72,30,0.8026649355888367
14,38,198,531,72,33,0.8023146986961365
14,39,1825,886,63,32,0.8021420836448669
14,40,1725,824,72,32,0.8016407489776611
14,41,1566,444,72,32,0.8012242913246155
14,42,1722,669,72,32,0.8002232909202576
14,43,129,946,72,33,0.799354076385498
14,44,586,939,75,32,0.7979451417922974
14,45,1563,289,72,32,0.797931969165802
14,46,352,496,75,32,0.7979245781898499
14,47,429,693,72,33,0.7972090840339661
14,48,1345,763,63,32,0.7963133454322815
14,49,1824,792,66,32,0.7960200309753418
14,50,426,213,72,32,0.7949896454811096
14,51,1335,478,72,32,0.7946901321411133
14,52,1725,856,72,32,0.7941934466362
14,53,1717,319,75,32,0.7938694953918457
14,54,126,532,78,35,0.7934245467185974
14,55,1264,354,75,30,0.7926713824272156
14,56,577,307,75,32,0.7925610542297363
14,57,123,469,72,33,0.7919520139694214
14,58,202,1008,69,32,0.791946530342102
14,59,129,883,72,35,0.7913267016410828
14,60,1821,445,72,30,0.7912935018539429
14,61,1105,672,69,32,0.791080117225647
14,62,880,935,69,32,0.791005551815033
14,63,124,500,69,32,0.79085373878479
14,64,1821,729,66,32,0.7899789810180664
14,65,658,968,69,33,0.7894287705421448
14,66,1494,762,78,30,0.7894068956375122
14,67,1569,886,72,32,0.789334237575531
14,68,430,943,69,30,0.789106011390686
14,69,1036,295,69,30,0.7884941101074219
14,70,1495,886,75,28,0.7881379723548889
14,71,1042,826,75,32,0.788109302520752
14,72,1822,637,69,32,0.787686824798584
14,73,204,912,72,33,0.787028968334198
14,74,360,1035,72,32,0.7869246006011963
14,75,1566,638,72,32,0.7868862152099609
14,76,1486,228,75,32,0.7848348617553711
14,77,819,936,72,33,0.7844127416610718
14,78,1105,232,69,32,0.7838914394378662
14,79,1563,381,72,30,0.7837542295455933
14,80,364,1064,69,30,0.7834722995758057
14,81,354,819,72,32,0.7834393382072449
14,82,1041,796,72,33,0.7830065488815308
14,83,1821,699,66,32,0.7821869850158691
14,84,658,874,69,32,0.782067060470581
14,85,1042,734,75,33,0.7806112170219421
14,86,357,848,72,33,0.7803269028663635
14,87,804,205,78,30,0.7794027328491211
14,88,355,665,69,28,0.7781006693840027
14,89,1269,826,72,32,0.7764793634414673
14,90,1494,824,78,32,0.7759014368057251
14,91,1822,604,69,32,0.7752327919006348
14,92,1720,474,75,33,0.7747679948806763
14,93,1492,475,75,33,0.7738109827041626
14,94,130,1067,69,25,0.7737575769424438
14,95,817,842,75,32,0.7731747627258301
14,96,1726,885,69,30,0.7730303406715393
14,97,1819,414,69,32,0.7730141282081604
15,1,349,341,75,32,0.8317573070526123
15,2,355,756,75,32,0.8200902938842773
15,3,1720,349,75,33,0.8193567395210266
15,4,195,373,72,32,0.8181301355361938
15,5,357,880,72,32,0.8180423974990845
15,6,589,1031,75,32,0.8172531127929688
15,7,354,562,72,35,0.8169510960578918
15,8,1269,855,72,33,0.8169151544570923
15,9,1827,886,66,32,0.8155579566955566
15,10,427,146,69,30,0.8152598142623901
15,11,354,595,66,30,0.8151343464851379
15,12,193,149,75,32,0.8150343298912048
15,13,808,483,75,32,0.8145139217376709
15,14,429,432,72,32,0.8138377666473389
15,15,427,527,75,35,0.8134136199951172
15,16,430,723,69,32,0.8133499026298523
15,17,1827,855,66,30,0.8124654293060303
15,18,586,846,75,32,0.81114262342453
15,19,357,911,72,33,0.8102878332138062
15,20,129,977,72,33,0.810004711151123
15,21,1720,411,75,33,0.8099345564842224
15,22,1339,885,69,30,0.8098492622375488
15,23,1824,792,66,32,0.809639573097229
15,24,427,402,75,32,0.809353232383728
15,25,658,999,69,30,0.8089151978492737
15,26,1723,605,75,33,0.8086808919906616
15,27,1725,730,72,33,0.808316171169281
15,28,882,841,72,32,0.8073056936264038
15,29,354,496,72,33,0.8071368932723999
15,30,130,914,75,33,0.8069899082183838
15,31,1335,477,72,33,0.8064551949501038
15,32,589,939,75,32,0.8058969974517822
15,33,198,531,72,33,0.8056513071060181
15,34,429,847,72,32,0.8055399060249329
15,35,1726,824,75,32,0.8048141598701477
15,36,196,437,69,30,0.8044755458831787
15,37,583,692,75,32,0.8037069439888
15,38,586,754,75,30,0.8022912740707397
15,39,1341,639,72,33,0.8018103837966919
15,40,352,434,75,32,0.8007422089576721
15,41,430,786,69,30,0.8000516891479492
15,42,129,945,72,32,0.7992079257965088
15,43,1723,668,75,30,0.798439085483551
15,44,1042,733,75,32,0.7983125448226929
15,45,658,906,69,33,0.7982307076454163
15,46,1494,761,78,32,0.797661304473877
15,47,429,693,72,33,0.7970802783966064
15,48,1566,443,72,30,0.7970648407936096
15,49,882,812,72,32,0.7966540455818176
15,50,1264,353,75,32,0.7961292266845703
15,51,1104,230,72,32,0.7959226369857788
15,52,1725,855,72,30,0.7955414652824402
15,53,1345,763,63,32,0.795030951499939
15,54,204,912,72,33,0.7947669625282288
15,55,129,882,72,33,0.793280839920044
15,56,126,532,78,35,0.7932337522506714
15,57,426,213,72,32,0.7927266955375671
15,58,124,499,69,33,0.7925829291343689
15,59,1563,380,72,32,0.7915666103363037
15,60,883,935,69,32,0.7910850048065186
15,61,1723,699,75,32,0.7909265756607056
15,62,819,936,72,33,0.7905824184417725
15,63,1570,885,75,32,0.7902642488479614
15,64,1719,318,72,32,0.7902157306671143
15,65,1042,826,75,32,0.7900346517562866
15,66,1564,288,75,33,0.7897685766220093
15,67,1824,729,66,32,0.7894029021263123
15,68,1566,638,72,32,0.7893298268318176
15,69,577,307,75,32,0.7892449498176575
15,70,1495,730,75,33,0.7887023687362671
15,71,124,468,69,32,0.7879946231842041
15,72,1036,294,69,32,0.7869349718093872
15,73,1821,444,72,32,0.7868740558624268
15,74,804,205,78,32,0.7862913012504578
15,75,1497,885,72,30,0.7859417200088501
15,76,130,1067,69,25,0.7858034372329712
15,77,1819,413,69,33,0.7857407927513123
15,78,432,943,72,30,0.7856538891792297
15,79,360,1035,72,32,0.7851212024688721
15,80,658,967,69,32,0.7842461466789246
15,81,355,818,75,33,0.7834094166755676
15,82,1825,576,69,28,0.7823851108551025
15,83,1486,226,75,32,0.7820906043052673
15,84,1494,824,78,32,0.7819265723228455
15,85,202,1008,69,32,0.7811208963394165
15,86,357,848,72,33,0.7797096967697144
15,87,819,842,72,32,0.7796803116798401
15,88,1569,761,72,32,0.77860426902771
15,89,355,665,69,28,0.7785691022872925
15,90,1041,796,72,33,0.7784176468849182
15,91,1569,824,72,32,0.7782915830612183
15,92,202,882,69,30,0.7759017944335938
15,93,1105,672,69,32,0.775291919708252
15,94,1728,885,72,30,0.7752288579940796
15,95,657,874,72,32,0.7751339077949524
15,96,1824,698,66,33,0.7732266187667847
15,97,1269,824,72,32,0.7725695371627808
15,98,1492,475,75,32,0.7721426486968994
15,99,1494,606,78,32,0.7720006704330444
15,100,364,1064,69,30,0.7715879678726196
16,1,351,341,78,32,0.8281556367874146
16,2,195,373,72,32,0.8248434066772461
16,3,1827,792,66,32,0.8233879208564758
16,4,1722,349,78,33,0.8209102749824524
16,5,1270,855,75,33,0.820141077041626
16,6,357,756,72,32,0.8195755481719971
16,7,426,527,72,35,0.8189956545829773
16,8,427,146,69,30,0.8184309005737305
16,9,354,562,72,35,0.8181289434432983
16,10,357,880,72,32,0.8167914748191833
16,11,658,999,69,30,0.8158854842185974
16,12,355,595,69,30,0.8157204389572144
16,13,357,911,72,33,0.8153766989707947
16,14,429,432,72,32,0.8147366642951965
16,15,810,483,78,32,0.8143885135650635
16,16,589,1031,75,32,0.8133451342582703
16,17,586,846,75,32,0.8125637769699097
16,18,1828,886,63,32,0.8119580745697021
16,19,430,723,69,33,0.8115822672843933
16,20,354,496,72,33,0.8107894062995911
16,21,1338,477,72,33,0.8105795383453369
16,22,1827,855,66,30,0.8100602030754089
16,23,883,811,69,33,0.8092862963676453
16,24,583,692,75,32,0.8091854453086853
16,25,429,402,72,32,0.8072906732559204
16,26,193,149,75,32,0.8070882558822632
16,27,589,939,75,32,0.8069069981575012
16,28,430,786,69,30,0.8062624931335449
16,29,198,531,72,33,0.80504310131073
16,30,1725,605,78,33,0.8038876056671143
16,31,586,754,75,30,0.8036234378814697
16,32,130,914,75,33,0.8028064370155334
16,33,1725,730,72,33,0.802653431892395
16,34,432,847,72,32,0.8018522262573242
16,35,196,437,69,30,0.8012335300445557
16,36,1726,824,75,32,0.8010438084602356
16,37,1720,411,75,33,0.8009867668151855
16,38,130,977,69,33,0.8006866574287415
16,39,1341,885,72,30,0.8003661036491394
16,40,1725,699,72,32,0.7995462417602539
16,41,1720,318,75,32,0.7975159883499146
16,42,1105,230,69,32,0.7973707318305969
16,43,1044,733,72,32,0.7971643209457397
16,44,129,945,72,32,0.7965729236602783
16,45,1566,443,72,30,0.7959989905357361
16,46,658,907,69,32,0.795575737953186
16,47,1725,668,72,30,0.7955090403556824
16,48,882,841,72,32,0.7949234247207642
16,49,1497,731,78,32,0.7947404980659485
16,50,1494,761,78,32,0.7945771217346191
16,51,426,212,72,33,0.7943305969238281
16,52,430,693,69,33,0.794236958026886
16,53,204,912,72,33,0.793997585773468
16,54,127,532,75,35,0.7939667105674744
16,55,354,434,72,32,0.7935311198234558
16,56,124,499,69,33,0.7920383810997009
16,57,577,307,75,32,0.7912378907203674
16,58,126,468,72,32,0.7907348871231079
16,59,819,936,72,33,0.7903434038162231
16,60,129,882,72,33,0.7903138995170593
16,61,1042,826,75,32,0.790242612361908
16,62,1494,607,78,33,0.7898467779159546
16,63,805,204,75,30,0.7897366285324097
16,64,1566,380,72,32,0.7892248034477234
16,65,1267,353,75,32,0.7889599204063416
16,66,1825,576,69,28,0.7867929339408875
16,67,1342,639,75,33,0.7860730886459351
16,68,202,1008,69,32,0.7860627174377441
16,69,1566,287,72,32,0.7854187488555908
16,70,819,904,72,33,0.7852268815040588
16,71,819,842,72,32,0.7852224111557007
16,72,883,935,69,32,0.7850165963172913
16,73,1824,699,66,32,0.784631073474884
16,74,658,969,69,32,0.7844948768615723
16,75,1036,294,69,32,0.7842698693275452
16,76,1345,763,63,32,0.7839715480804443
16,77,1045,918,69,28,0.7836963534355164
16,78,432,943,72,30,0.7833038568496704
16,79,1822,444,69,32,0.7833030819892883
16,80,357,848,72,33,0.7832437753677368
16,81,1498,886,75,28,0.7829384803771973
16,82,1728,855,72,30,0.7829326391220093
16,83,361,1035,75,32,0.7827572226524353
16,84,1728,885,72,30,0.7816200256347656
16,85,1041,796,72,33,0.7811501026153564
16,86,1488,226,78,32,0.7810819149017334
16,87,1569,761,72,32,0.7808753848075867
16,88,1494,824,78,32,0.7806016206741333
16,89,1567,638,75,32,0.7801226377487183
16,90,357,819,72,32,0.779711127281189
16,91,1827,729,66,32,0.7792772054672241
16,92,1570,885,75,30,0.7792387008666992
16,93,1827,760,66,32,0.7790135145187378
16,94,1269,824,72,32,0.7781777381896973
16,95,1821,412,72,32,0.7764897346496582
16,96,1495,475,75,32,0.7763425707817078
16,97,1824,635,66,32,0.77486252784729
16,98,1570,824,75,32,0.774178147315979
17,1,351,341,78,32,0.8304315805435181
17,2,589,1031,75,32,0.82270348072052
17,3,1830,885,66,32,0.8210686445236206
17,4,195,373,72,32,0.819282054901123
17,5,427,146,69,30,0.818514347076416
17,6,426,527,72,35,0.8173384070396423
17,7,660,999,72,30,0.8165281414985657
17,8,357,756,72,32,0.816146969795227
17,9,355,595,69,30,0.815879225730896
17,10,811,483,75,32,0.8158092498779297
17,11,193,149,75,32,0.8157336115837097
17,12,589,939,75,32,0.8156689405441284
17,13,589,846,75,32,0.815351128578186
17,14,354,562,72,35,0.8150535821914673
17,15,1722,349,78,33,0.8147702217102051
17,16,432,723,72,33,0.8146125674247742
17,17,1830,854,66,32,0.8145550489425659
17,18,429,432,72,32,0.8143530488014221
17,19,1338,476,72,32,0.8140496015548706
17,20,357,880,72,32,0.8136494159698486
17,21,1270,855,75,33,0.8119566440582275
17,22,1828,792,69,32,0.8110102415084839
17,23,883,812,69,32,0.8106597661972046
17,24,130,977,69,33,0.8103837966918945
17,25,1342,638,75,32,0.8090381622314453
17,26,357,910,72,32,0.8087508082389832
17,27,354,496,72,33,0.808120608329773
17,28,583,692,75,32,0.8073368072509766
17,29,1044,733,72,32,0.8054662346839905
17,30,430,786,69,30,0.8047280311584473
17,31,429,402,72,32,0.8043049573898315
17,32,586,754,75,30,0.8037936091423035
17,33,1725,699,72,32,0.8036985397338867
17,34,1728,729,72,32,0.8033237457275391
17,35,1723,410,75,33,0.8029003143310547
17,36,130,914,75,33,0.8028606176376343
17,37,196,437,69,30,0.8015828132629395
17,38,1728,823,72,33,0.8015145063400269
17,39,1825,697,63,32,0.8010071516036987
17,40,882,841,72,32,0.8009717464447021
17,41,658,906,69,33,0.8007476925849915
17,42,1494,761,78,32,0.800318717956543
17,43,127,532,75,35,0.800017237663269
17,44,432,847,72,32,0.7997424602508545
17,45,198,531,72,33,0.7995634078979492
17,46,124,499,69,33,0.7994597554206848
17,47,1825,729,63,32,0.7994135618209839
17,48,130,945,75,32,0.7982422113418579
17,49,204,912,72,33,0.796669065952301
17,50,1569,442,72,32,0.7956202626228333
17,51,129,882,72,33,0.7947635650634766
17,52,426,212,72,33,0.7943123579025269
17,53,354,434,72,32,0.7934088706970215
17,54,819,936,72,33,0.793031632900238
17,55,1105,230,69,32,0.7929329872131348
17,56,1497,605,78,33,0.7921696901321411
17,57,1500,885,72,30,0.7918993234634399
17,58,1725,667,72,32,0.7916643023490906
17,59,1567,638,75,32,0.7913418412208557
17,60,126,468,72,32,0.7913234233856201
17,61,805,204,75,30,0.7910870909690857
17,62,658,968,69,33,0.7909455299377441
17,63,1731,885,72,30,0.7905909419059753
17,64,1497,730,78,33,0.7901101112365723
17,65,1722,317,72,33,0.7895598411560059
17,66,430,693,69,33,0.7893944978713989
17,67,820,904,69,33,0.7890897989273071
17,68,577,307,75,32,0.7887417078018188
17,69,1267,353,75,32,0.7884992361068726
17,70,1336,383,75,32,0.7883157730102539
17,71,819,842,72,32,0.7878999710083008
17,72,1566,287,72,32,0.7877070903778076
17,73,432,943,72,30,0.7870917916297913
17,74,1822,442,69,32,0.7870270609855652
17,75,1341,885,72,30,0.7866409420967102
17,76,361,1035,75,32,0.7865064144134521
17,77,204,1008,72,32,0.7860372066497803
17,78,1044,826,78,32,0.7860124707221985
17,79,1497,824,78,32,0.7856886386871338
17,80,1045,918,69,30,0.7854738235473633
17,81,1036,294,69,32,0.7851229906082153
17,82,1347,762,66,30,0.7848807573318481
17,83,1827,576,66,28,0.7848596572875977
17,84,357,848,72,33,0.7836741805076599
17,85,1566,379,72,30,0.7832579016685486
17,86,357,818,72,33,0.7823637127876282
17,87,1825,635,69,32,0.7822103500366211
17,88,1570,761,75,32,0.7821149826049805
17,89,1489,226,75,32,0.781694769859314
17,90,1825,604,69,32,0.781691312789917
17,91,1042,795,75,32,0.7803924679756165
17,92,202,883,69,32,0.7796949148178101
17,93,133,1066,69,27,0.7795120477676392
17,94,1572,885,72,32,0.7793235182762146
17,95,1728,855,72,30,0.7785820960998535
17,96,1821,412,72,32,0.7768812775611877
17,97,1729,793,75,33,0.776392936706543
17,98,1269,824,72,32,0.776139497756958
17,99,1495,475,75,32,0.7758471965789795
17,100,820,999,69,30,0.7758248448371887
17,101,1722,474,72,33,0.7753028273582458
17,102,1827,760,66,32,0.77475905418396
17,103,355,665,69,28,0.7741541862487793
18,1,352,341,75,32,0.8302402496337891
18,2,427,146,69,30,0.8187133073806763
18,3,1827,792,66,32,0.8184388279914856
18,4,357,756,72,32,0.816246509552002
18,5,426,527,72,35,0.8161323666572571
18,6,589,939,75,32,0.8160958290100098
18,7,589,846,75,32,0.8154310584068298
18,8,811,483,75,32,0.8150880932807922
18,9,193,149,75,32,0.8142772912979126
18,10,432,724,72,32,0.8141991496086121
18,11,195,373,72,32,0.8141446113586426
18,12,660,999,66,32,0.8138630390167236
18,13,355,562,69,35,0.8138588666915894
18,14,589,1031,75,32,0.8138071298599243
18,15,1723,349,81,33,0.8134337067604065
18,16,429,432,72,32,0.8130059838294983
18,17,660,907,72,32,0.8115325570106506
18,18,357,880,72,33,0.8105306029319763
18,19,1831,854,69,32,0.8104406595230103
18,20,430,787,69,32,0.8101649284362793
18,21,1833,886,72,32,0.8100449442863464
18,22,1339,476,69,32,0.8093639612197876
18,23,583,692,75,32,0.8093304634094238
18,24,429,402,72,32,0.8068193197250366
18,25,355,595,69,30,0.8066822290420532
18,26,1272,855,72,33,0.8059937953948975
18,27,883,812,69,32,0.8051939606666565
18,28,354,496,72,33,0.8048432469367981
18,29,1728,731,72,32,0.80425626039505
18,30,1350,763,66,32,0.8030048608779907
18,31,586,754,75,30,0.8027026653289795
18,32,130,977,69,32,0.8017521500587463
18,33,199,531,75,33,0.8015770316123962
18,34,196,437,69,30,0.8007242679595947
18,35,204,1008,72,32,0.8006412982940674
18,36,1342,640,69,32,0.8003305792808533
18,37,1728,699,72,32,0.8000619411468506
18,38,130,946,75,33,0.7997155785560608
18,39,1497,761,78,32,0.7995558977127075
18,40,432,847,72,32,0.7990214824676514
18,41,1731,885,72,30,0.7984818816184998
18,42,822,936,72,33,0.7981780171394348
18,43,1729,824,75,32,0.797621488571167
18,44,1726,667,69,32,0.7975025773048401
18,45,1498,731,75,32,0.7972238659858704
18,46,130,915,75,32,0.797016441822052
18,47,1569,442,72,32,0.7964532971382141
18,48,354,434,72,32,0.7955498695373535
18,49,357,911,72,33,0.795009970664978
18,50,126,532,72,35,0.7947549819946289
18,51,1827,729,66,32,0.794717013835907
18,52,1827,698,66,30,0.7940690517425537
18,53,126,469,72,33,0.7925679087638855
18,54,1342,886,69,32,0.7918545603752136
18,55,124,500,69,32,0.791224479675293
18,56,1723,411,75,33,0.7911942601203918
18,57,426,212,72,33,0.7911326289176941
18,58,129,883,72,35,0.7905825972557068
18,59,660,876,72,32,0.7904426455497742
18,60,660,969,66,32,0.7903322577476501
18,61,1045,826,75,32,0.7903270125389099
18,62,430,693,69,33,0.7901512384414673
18,63,1044,734,72,33,0.7898693084716797
18,64,432,943,72,30,0.7898069024085999
18,65,357,849,72,32,0.7897079586982727
18,66,1497,607,78,33,0.7895969152450562
18,67,1722,317,72,33,0.7893695831298828
18,68,1338,383,72,32,0.7893520593643188
18,69,1105,230,69,32,0.7892860174179077
18,70,883,841,69,32,0.7890896201133728
18,71,204,913,72,32,0.7879191040992737
18,72,1045,918,69,28,0.7877222299575806
18,73,361,1036,75,33,0.7873138189315796
18,74,577,307,75,32,0.7872068285942078
18,75,1501,886,75,32,0.7865935564041138
18,76,1497,824,78,32,0.7864622473716736
18,77,1267,353,75,32,0.7853025197982788
18,78,1825,635,69,32,0.7849322557449341
18,79,1824,444,66,32,0.7846361994743347
18,80,1570,761,75,32,0.7839841246604919
18,81,1566,380,72,32,0.7833647131919861
18,82,133,1067,69,25,0.7833569645881653
18,83,202,883,69,32,0.7827494144439697
18,84,822,905,72,32,0.7825169563293457
18,85,1569,638,72,32,0.782209038734436
18,86,1038,294,66,32,0.7822069525718689
18,87,807,204,78,30,0.7819608449935913
18,88,1566,287,72,32,0.7817725539207458
18,89,1042,795,75,32,0.7815071940422058
18,90,1822,412,69,32,0.780994176864624
18,91,1825,604,69,32,0.7803162932395935
18,92,1728,856,72,32,0.7801234722137451
18,93,1489,226,75,32,0.7798007130622864
18,94,1572,886,72,32,0.7796839475631714
18,95,355,665,69,28,0.7787175178527832
18,96,1723,475,75,32,0.7774921655654907
18,97,1495,475,75,32,0.7771093249320984
18,98,357,819,72,32,0.7770228981971741
18,99,819,842,72,32,0.776979923248291
18,100,1107,672,72,32,0.7760165333747864
18,101,1827,576,66,28,0.7753884792327881
18,102,822,1000,66,30,0.7751350998878479
18,103,364,1064,75,30,0.7739924192428589
19,1,352,341,75,32,0.8316447734832764
19,2,660,907,72,32,0.8229768872261047
19,3,426,528,72,33,0.8204381465911865
19,4,193,149,75,32,0.8200051784515381
19,5,661,999,69,32,0.8197233080863953
19,6,432,724,72,32,0.8174026012420654
19,7,355,564,69,35,0.8170117139816284
19,8,195,373,72,32,0.8169562220573425
19,9,589,939,75,32,0.8169184327125549
19,10,1827,792,66,32,0.814711332321167
19,11,811,483,75,32,0.8142764568328857
19,12,430,432,75,32,0.8132894039154053
19,13,427,146,69,30,0.8132219314575195
19,14,589,846,75,32,0.8130888938903809
19,15,430,787,69,32,0.8128045201301575
19,16,1725,349,78,33,0.8119707703590393
19,17,355,595,69,30,0.8118621110916138
19,18,1339,476,69,32,0.8101903200149536
19,19,589,1031,75,32,0.8097198009490967
19,20,357,756,72,32,0.8093891143798828
19,21,1833,886,72,32,0.8089593052864075
19,22,430,402,75,32,0.808480441570282
19,23,585,692,78,32,0.8058685064315796
19,24,1498,731,75,32,0.8058173060417175
19,25,1272,855,72,33,0.8049034476280212
19,26,354,496,72,32,0.8046752214431763
19,27,1833,855,72,30,0.8045260906219482
19,28,660,969,66,32,0.8037337064743042
19,29,357,881,72,32,0.8033376336097717
19,30,199,531,75,33,0.8021370768547058
19,31,1341,640,72,32,0.8009654879570007
19,32,1498,762,75,30,0.800877034664154
19,33,204,1008,72,32,0.8003156781196594
19,34,1728,731,72,32,0.8002812266349792
19,35,883,812,69,32,0.7996833324432373
19,36,196,437,69,30,0.7994946241378784
19,37,358,911,75,33,0.7992491126060486
19,38,130,946,75,33,0.7988802194595337
19,39,660,876,72,32,0.7987006306648254
19,40,586,754,75,30,0.7985400557518005
19,41,1729,824,75,32,0.7983202338218689
19,42,1728,699,72,32,0.7975386381149292
19,43,130,977,69,32,0.7973067760467529
19,44,358,849,75,32,0.7971029877662659
19,45,126,532,72,35,0.7968891263008118
19,46,1569,442,72,32,0.79679274559021
19,47,354,434,72,32,0.7967753410339355
19,48,432,848,72,30,0.7961016893386841
19,49,1342,886,69,32,0.7952520251274109
19,50,1498,824,75,32,0.7951928377151489
19,51,130,914,75,33,0.7944405674934387
19,52,1827,729,66,32,0.7933229207992554
19,53,1723,410,75,32,0.7918347120285034
19,54,126,469,72,33,0.791244626045227
19,55,357,665,72,28,0.7900254726409912
19,56,430,693,69,33,0.789987325668335
19,57,1105,230,69,32,0.789941132068634
19,58,433,943,75,30,0.7897951602935791
19,59,1044,734,72,33,0.7896186113357544
19,60,1045,826,75,33,0.7891994118690491
19,61,1267,353,75,32,0.7891507148742676
19,62,1501,886,75,32,0.7889772057533264
19,63,426,212,72,33,0.7883251905441284
19,64,1734,886,72,32,0.788206934928894
19,65,577,307,75,32,0.7878431081771851
19,66,205,913,75,32,0.7872028350830078
19,67,1339,383,75,32,0.7871018648147583
19,68,1825,444,69,32,0.786950945854187
19,69,124,500,69,32,0.7868626713752747
19,70,822,937,72,32,0.7868015766143799
19,71,1827,699,66,32,0.7855961322784424
19,72,1722,317,72,33,0.785497784614563
19,73,1570,762,75,33,0.7851165533065796
19,74,807,204,78,30,0.7851089835166931
19,75,883,842,69,33,0.7842251062393188
19,76,1350,763,66,32,0.7834928631782532
19,77,129,883,72,35,0.783372163772583
19,78,1728,669,72,32,0.7832896709442139
19,79,1045,918,69,28,0.783194899559021
19,80,1828,576,69,28,0.7830901145935059
19,81,361,1036,75,33,0.7830400466918945
19,82,1497,607,78,33,0.7828060388565063
19,83,1825,635,69,32,0.7825549244880676
19,84,357,819,72,32,0.782333493232727
19,85,1567,287,69,32,0.7823128700256348
19,86,822,905,72,32,0.7823055386543274
